time,gain
115.343,74.7
115.444,75.79
115.547,62.94
115.649,62.94
115.749,77.47
115.851,66.82
115.953,77.58
116.055,77.58
116.157,75.09
116.259,75.09
116.36,74.65
116.461,64.95
116.563,65.91
116.666,73.37
116.767,73.37
116.869,62.83
116.97,73.58
117.071,72.13
117.172,72.13
117.275,57.1
117.376,57.1
117.477,74.49
117.578,68.14
117.681,59.02
117.783,59.02
117.884,76.15
117.984,73.52
118.085,73.52
118.187,64.72
118.29,57.46
118.391,57.46
118.492,73.91
118.594,66.65
118.697,64.48
118.798,74.1
118.899,74.1
119,64.42
119.102,64.43
119.203,74.85
119.306,73.45
119.406,73.45
119.508,64.88
119.61,64.82
119.712,65.71
119.815,55.91
119.917,55.91
120.017,75.34
120.119,67.18
120.222,57.11
120.323,75.19
120.424,75.19
120.527,72.69
120.628,74.06
120.728,74.06
120.83,65.1
120.931,63.61
121.033,64.31
121.137,73.23
121.238,71.1
121.339,71.1
121.44,64.43
121.543,57.62
121.644,73.79
121.745,73.79
121.846,64.06
121.949,55.81
122.051,72.97
122.152,72.97
122.253,63.77
122.356,53.29
122.457,74.36
122.558,74.36
122.66,63.97
122.761,63
122.864,65.94
122.965,74.47
123.066,64.24
123.169,56.33
123.271,56.33
123.372,74.04
123.473,67.17
123.575,65.1
123.678,70.95
123.778,70.95
123.88,64.7
123.981,58.55
124.083,58.55
124.187,58.89
124.288,58.89
124.389,75.84
124.49,64.82
124.593,54.71
124.695,54.71
124.795,64.27
124.897,64.46
124.999,63.21
125.101,71.99
125.204,56.07
125.306,56.07
125.407,74.4
125.508,65.78
125.61,65.97
125.712,65.44
125.813,73.84
125.915,72.77
126.016,64.78
126.118,65.13
126.22,64.08
126.322,65.89
126.425,55.03
126.527,55.03
126.627,67.17
126.728,64.66
126.831,58.61
126.932,58.61
127.033,73.59
127.136,75
127.237,75.13
127.337,75.13
127.439,66.95
127.541,67.1
127.643,67.68
127.745,66.84
127.848,66.41
127.948,75.65
128.049,75.4
128.15,75.4
128.251,67.4
128.354,57.07
128.456,73.28
128.556,73.28
128.658,64.22
128.76,62.27
128.863,62.18
128.963,70.48
129.065,63.05
129.167,67.37
129.269,67.37
129.37,71.86
129.471,65.92
129.575,57.08
129.675,57.08
129.777,64.42
129.88,70.3
129.981,70.3
130.082,71.83
130.183,62.26
130.287,54.83
130.388,54.83
130.489,74.41
130.592,70.85
130.693,72.17
130.793,72.17
130.895,64.47
130.996,64.36
131.1,72.06
131.2,72.06
131.302,63.22
131.404,63.22
131.506,64.7
131.607,63.39
131.71,54.1
131.812,77.6
131.913,77.6
132.014,68.72
132.116,76.34
132.218,68.12
132.321,68.12
132.422,74.74
132.523,68.31
132.625,69.79
