time,gain
73.946,72.06
74.048,82.60
74.149,80.61
74.250,80.61
74.351,70.68
74.454,63.28
74.555,78.94
74.657,80.16
74.758,78.59
74.858,78.84
74.959,78.84
75.059,79.35
75.161,63.43
75.264,81.16
75.366,79.72
75.467,79.72
75.567,70.16
75.669,71.55
75.773,62.86
75.874,80.10
75.975,80.10
76.075,81.58
76.179,80.25
76.280,80.92
76.381,80.92
76.482,71.88
76.585,62.09
76.687,78.78
76.790,71.29
76.891,77.10
76.992,78.06
77.092,78.06
77.194,69.99
77.296,70.14
77.398,68.86
77.500,70.31
77.603,79.46
77.704,80.02
77.805,80.02
77.906,70.01
78.007,70.36
78.109,71.28
78.212,80.84
78.314,69.12
78.416,78.46
78.517,78.46
78.619,72.54
78.722,63.92
78.823,79.90
78.924,79.90
79.025,70.92
79.128,70.15
79.230,70.51
79.332,70.16
79.434,77.37
79.535,77.37
79.637,78.94
79.740,63.02
79.841,79.47
79.942,79.47
80.043,70.01
80.146,70.11
80.248,72.90
80.350,72.26
80.453,79.86
80.554,79.86
80.657,63.70
80.758,80.48
80.859,80.48
80.960,70.96
81.062,78.92
81.163,81.38
81.263,78.20
81.363,78.18
81.465,80.47
81.565,80.47
81.667,81.15
81.770,65.24
81.872,81.03
81.972,81.03
82.077,78.87
82.179,78.60
82.279,77.59
82.380,79.18
82.481,77.97
82.581,77.97
82.683,70.90
82.786,62.50
82.888,79.27
82.988,79.27
83.090,78.81
83.191,78.81
83.292,68.42
83.392,76.05
83.493,76.05
83.595,66.76
83.697,67.71
83.799,76.10
83.900,76.10
84.001,68.58
84.102,68.37
84.204,76.42
84.307,62.00
84.409,76.10
84.510,76.10
84.611,75.32
84.713,69.31
84.816,75.16
84.917,75.16
85.019,66.19
85.120,75.68
85.221,75.68
85.323,66.49
85.426,76.32
85.528,75.10
85.629,75.10
85.730,67.46
85.833,60.23
85.935,78.20
86.035,78.20
86.136,76.44
86.237,76.44
86.340,59.68
86.442,77.32
86.542,77.32
86.644,68.14
86.747,60.70
86.849,78.97
86.949,78.97
87.051,79.98
87.153,79.98
87.255,68.46
87.358,61.04
87.459,61.04
87.560,71.66
87.664,61.83
87.765,61.83
87.866,70.16
87.967,68.53
88.070,67.91
88.171,68.95
88.274,61.14
88.376,77.03
88.477,76.46
88.578,76.46
88.679,69.58
88.782,67.33
88.883,68.42
88.985,69.16
89.087,68.51
