time,gain
98.206,59.19
98.306,69.86
98.408,67.56
98.511,74.31
98.612,73.08
98.713,73.08
98.814,65.84
98.916,67.07
99.018,68.12
99.12,67.81
99.223,72.99
99.324,73.41
99.425,73.41
99.526,67.27
99.63,58.02
99.731,74.69
99.831,74.69
99.933,66.74
100.036,56.91
100.138,56.91
100.238,75.02
100.341,72.61
100.442,72.63
100.543,72.63
100.644,65.06
100.748,58.42
100.849,58.42
100.953,74.03
101.053,73.44
101.154,72.78
101.254,73.95
101.355,73.93
101.455,76.9
101.555,77.75
101.656,74.3
101.759,76.21
101.86,74.84
101.961,74.84
102.062,74.18
102.163,74.18
102.264,72.66
102.366,74.47
102.467,74.47
102.569,67.92
102.67,66.9
102.771,65.65
102.873,67.44
102.975,75.17
103.077,73.84
103.177,73.84
103.278,65.9
103.381,77.2
103.482,77.2
103.583,75.35
103.684,65.98
103.786,63.58
103.887,74.87
103.99,76.14
104.091,73.24
104.191,73.24
104.293,63.92
104.394,65.29
104.496,66.81
104.599,74.63
104.7,74.63
104.801,65.94
104.903,65.49
105.004,65.48
105.106,66.37
105.209,65.62
105.31,74.07
105.411,66.48
105.513,67.67
105.616,67.67
105.717,75.24
105.818,66.49
105.919,67.19
106.021,76.05
106.125,61.12
106.226,61.12
106.327,75.77
106.428,67.27
106.53,67.75
106.632,67.5
106.735,57.45
106.837,77.63
106.937,77.63
107.039,69.5
107.142,59.85
107.243,77.33
107.344,77.33
107.445,68.71
107.548,58.48
107.65,58.48
107.753,76.2
107.854,75.24
107.955,75.19
108.055,75.19
108.156,67.79
108.259,60.61
108.361,76.9
108.461,76.9
108.563,66.64
108.665,68.09
108.767,73.65
108.868,73.65
108.97,67.42
109.072,66.45
109.175,66.33
109.276,67.9
109.378,66.23
109.481,58.78
109.583,58.78
109.683,78.22
109.784,66.92
109.888,58.96
109.989,77.26
110.09,77.26
110.191,67.88
110.295,76.26
110.396,76.26
110.499,60.56
110.6,78.2
110.701,77.35
110.801,77.35
110.902,70.16
111.003,67.88
111.105,68.19
111.207,67.64
111.31,75.78
111.411,75.78
111.514,59.84
111.615,59.84
111.716,76.19
111.818,67.5
111.921,61.04
112.022,61.04
112.124,77.02
112.225,77.02
112.327,69.7
112.43,68.02
112.53,66.4
112.632,65.23
112.734,65.89
112.836,68.38
112.937,66.14
113.04,74.32
113.141,74.32
113.242,72.54
113.343,65.7
113.445,67.66
113.547,66.08
113.65,74.87
113.751,75.27
113.852,75.27
113.952,74.57
114.053,75.44
114.154,75.44
114.256,67.67
114.359,75.11
114.459,75.11
114.561,65.38
114.663,65.9
114.766,68.18
114.866,73.26
114.967,80.16
115.069,80.16
115.171,63.55
115.273,63.55
115.374,80.19
115.477,65.84
115.579,65.84
115.679,79.15
115.781,72.94
115.881,69.72
115.983,63.87
116.085,78.25
116.187,78.25
116.29,71.87
116.39,78.67
116.492,68.59
116.595,59.13
116.696,77.45
116.797,76.95
116.897,76.95
116.998,74.44
117.099,74.44
117.2,76.77
117.301,76.77
117.401,67.42
117.503,77.07
117.604,75.66
117.705,77.06
117.805,77.85
117.906,74.3
118.006,74.3
118.107,70.13
118.208,67.84
118.308,73.65
118.41,72.99
118.51,73.71
118.611,75.11
118.711,75.87
118.811,74.64
118.912,74.64
119.012,74.47
119.113,74.72
119.214,74.72
119.315,67.63
119.417,67.46
119.519,75.11
119.62,75.11
119.721,67.21
119.822,73.72
119.922,77.22
120.023,74.87
120.125,74.12
120.227,73.83
120.328,74.58
120.429,74.58
120.53,66.28
120.631,73.91
120.733,67.68
120.835,66.42
120.938,60.2
121.039,75.17
121.139,75.17
121.24,65.18
121.341,72.36
121.443,64.72
121.547,73.22
121.648,72.37
121.749,72.37
121.851,64.58
121.953,65.18
122.054,66
122.155,63.89
122.258,56.65
122.36,75.56
122.461,75.56
122.562,67.58
122.664,67.81
122.766,75.63
122.868,75.63
122.968,73.45
123.069,73.45
123.17,74.6
123.271,74.6
123.374,74.13
123.475,75.25
123.575,75.25
123.678,75.99
123.779,75.66
123.88,75.66
123.982,65.77
124.083,67.06
124.186,73.76
124.289,58.01
124.39,75.08
124.491,75.08
124.593,73.44
124.695,74.37
124.797,74.37
124.9,58.06
125.002,58.06
125.102,73.17
125.204,63.94
125.307,57.93
125.409,57.93
125.51,74.63
125.611,63.71
125.712,63.23
125.815,56.36
125.916,56.36
126.017,71.76
126.12,71.86
126.221,72.81
126.322,72.81
126.424,65.84
126.527,58.02
126.628,58.02
126.729,74.45
126.83,65.13
126.934,55.78
127.034,73.23
127.136,73.23
127.237,65
127.34,71.74
127.441,71.74
127.542,71.93
127.643,63.89
127.745,71.43
127.847,64.16
127.949,62.85
128.051,73.19
128.152,73.19
128.253,71.31
128.354,64.2
128.457,56.96
128.559,56.96
128.659,75.03
128.761,64.83
128.863,64.26
128.966,65.02
129.066,73.6
129.17,73.93
129.27,72.35
129.371,74
129.472,74
129.573,65.11
129.676,65.94
129.777,66.9
129.878,65.15
129.982,57.1
130.083,57.1
130.184,74.48
130.285,72.02
130.387,67.12
130.489,63.3
130.591,63.31
130.693,63.24
130.796,75.38
130.897,72.39
130.998,72.39
131.099,65.3
131.201,64.45
131.303,66.77
131.405,63.18
131.508,55.6
131.61,55.6
131.71,74.06
131.811,74.06
131.912,65.59
132.015,72.55
132.116,72.55
132.219,55.42
132.321,55.42
132.421,73.64
132.523,65.1
132.625,70.65
132.728,70.65
132.829,74.29
132.93,66.16
133.032,72.37
133.135,74.12
133.236,74.12
133.337,74.38
133.44,69.83
133.541,69.03
133.643,68.52
133.745,67.2
133.848,73.92
133.949,73.92
134.05,72.94
134.151,74.19
134.252,73.19
134.352,73.34
134.453,73.34
134.555,65.46
134.656,64.32
134.759,64.06
134.86,75.19
134.961,65.27
135.062,66.92
135.164,64.86
135.265,65.64
135.368,64.44
135.471,59.81
135.573,59.81
135.673,80.37
135.775,67.4
135.876,66.74
135.979,66.83
136.08,66.8
136.182,65.45
136.286,55.81
136.387,55.81
136.488,74.06
136.589,65.61
136.692,58.67
136.794,75.23
136.894,75.23
136.995,64.13
137.095,72.16
137.199,72.58
137.3,74.8
137.401,73.78
137.502,73.78
137.603,65.24
137.706,54.39
137.808,54.39
137.909,73.59
138.01,63.79
138.111,56.53
138.213,56.53
138.316,58.51
138.418,58.51
138.519,74.36
138.62,68.74
138.721,65.62
138.823,65.95
138.927,73.14
139.028,73.14
139.129,73.6
139.23,67.58
139.332,64.92
139.435,65.25
139.536,72.74
139.636,72.3
139.738,72.3
139.84,66.79
